company_id,name,company_size,state,country,city,url
4728,NICE,6.0,NJ,US,Hoboken,https://www.linkedin.com/company/nice-systems
4729,UScellular,6.0,IL,US,Chicago,https://www.linkedin.com/company/uscellular
4768,Deluxe,6.0,MN,US,Minneapolis,https://www.linkedin.com/company/deluxe
4787,Apex Systems,5.0,VA,US,Glen Allen,https://www.linkedin.com/company/apex-systems
4798,Hallmark Cards,7.0,MO,US,Kansas City,https://www.linkedin.com/company/hallmark-cards
4804,Atlas Copco,7.0,CA,SE,Stockholm,https://www.linkedin.com/company/atlas-copco
4826,SEI,5.0,PA,US,Oaks,https://www.linkedin.com/company/sei
4828,Getty Images,5.0,WA,US,Seattle,https://www.linkedin.com/company/getty-images
4857,PPG,7.0,PA,US,Pittsburgh,https://www.linkedin.com/company/ppg
4862,Skadden Arps Slate Meagher & Flom LLP and Affiliates,5.0,NY,US,New York,https://www.linkedin.com/company/skadden-arps-slate-meagher-flom-llp-affiliates
4881,UNICEF,7.0,NY,US,New York,https://www.linkedin.com/company/unicef
4890,University of Utah Health,7.0,UT,US,Salt Lake City,https://www.linkedin.com/company/university-of-utah-hospital
4896,Blue Shield of California,6.0,CA,US,Oakland,https://www.linkedin.com/company/blue-shield-of-california
4898,Parsons Corporation,7.0,VA,US,Centreville,https://www.linkedin.com/company/parsons
4910,APL,6.0,VA,US,Arlington,https://www.linkedin.com/company/apl
4918,Metso,7.0,CA,FI,Helsinki,https://www.linkedin.com/company/metsoofficial
4951,Evalueserve,5.0,CA,CH,Zug,https://www.linkedin.com/company/evalueserve
